Pt#,SM-3 Z,FuncGen,Current,Laser,D0,D1,D2,D3,PwrH,DegC,DegF,Seconds,Date(YMD),Time(HMS),FracSec
326400,+278,-511642,+82168,-123775,0,0,0,0,0,999.0,999.0,1406728344.235000,2014/07/30,13:52:24,0.235000
326401,+281,-565610,+90511,-117754,0,0,0,0,0,999.0,999.0,1406728344.242680,2014/07/30,13:52:24,0.242680
326402,+278,-617748,+98230,-111393,0,0,0,0,0,999.0,999.0,1406728344.250360,2014/07/30,13:52:24,0.250360
326403,+281,-666469,+106062,-100160,0,0,0,0,0,999.0,999.0,1406728344.258040,2014/07/30,13:52:24,0.258040
326404,+283,-714617,+113675,-85991,0,0,0,0,0,999.0,999.0,1406728344.265720,2014/07/30,13:52:24,0.265720
326405,+280,-762600,+120858,-77421,0,0,0,0,0,999.0,999.0,1406728344.273400,2014/07/30,13:52:24,0.273400
326406,+282,-807277,+127914,-69411,0,0,0,0,0,999.0,999.0,1406728344.281080,2014/07/30,13:52:24,0.281080
326407,+277,-850799,+134549,-58323,0,0,0,0,0,999.0,999.0,1406728344.288760,2014/07/30,13:52:24,0.288760
326408,+282,-892316,+140894,-42451,0,0,0,0,0,999.0,999.0,1406728344.296440,2014/07/30,13:52:24,0.296440
326409,+281,-932793,+147282,-30443,0,0,0,0,0,999.0,999.0,1406728344.304120,2014/07/30,13:52:24,0.304120
326410,+277,-969421,+152969,-21112,0,0,0,0,0,999.0,999.0,1406728344.311800,2014/07/30,13:52:24,0.311800
326411,+279,-1001801,+158236,-8019,0,0,0,0,0,999.0,999.0,1406728344.319480,2014/07/30,13:52:24,0.319480
326412,+281,-1035113,+163586,+9190,0,0,0,0,0,999.0,999.0,1406728344.327160,2014/07/30,13:52:24,0.327160
326413,+279,-1065248,+167995,+22733,0,0,0,0,0,999.0,999.0,1406728344.334840,2014/07/30,13:52:24,0.334840
326414,+282,-1092066,+172391,+35479,0,0,0,0,0,999.0,999.0,1406728344.342520,2014/07/30,13:52:24,0.342520
326415,+281,-1116277,+176443,+49373,0,0,0,0,0,999.0,999.0,1406728344.350200,2014/07/30,13:52:24,0.350200
326416,+277,-1139742,+179659,+64961,0,0,0,0,0,999.0,999.0,1406728344.357880,2014/07/30,13:52:24,0.357880
326417,+280,-1157596,+183204,+81389,0,0,0,0,0,999.0,999.0,1406728344.365560,2014/07/30,13:52:24,0.365560
326418,+278,-1175651,+185769,+94163,0,0,0,0,0,999.0,999.0,1406728344.373240,2014/07/30,13:52:24,0.373240
326419,+277,-1189604,+187965,+109102,0,0,0,0,0,999.0,999.0,1406728344.380920,2014/07/30,13:52:24,0.380920
326420,+278,-1201594,+190267,+127710,0,0,0,0,0,999.0,999.0,1406728344.388600,2014/07/30,13:52:24,0.388600
326421,+282,-1209524,+191360,+140546,0,0,0,0,0,999.0,999.0,1406728344.396280,2014/07/30,13:52:24,0.396280
326422,+282,-1215981,+192246,+153228,0,0,0,0,0,999.0,999.0,1406728344.403960,2014/07/30,13:52:24,0.403960
326423,+278,-1216168,+193123,+170096,0,0,0,0,0,999.0,999.0,1406728344.411640,2014/07/30,13:52:24,0.411640
326424,+280,-1216170,+192863,+188518,0,0,0,0,0,999.0,999.0,1406728344.419320,2014/07/30,13:52:24,0.419320
326425,+280,-1214704,+192679,+202666,0,0,0,0,0,999.0,999.0,1406728344.427000,2014/07/30,13:52:24,0.427000
326426,+279,-1207557,+191992,+222796,0,0,0,0,0,999.0,999.0,1406728344.434680,2014/07/30,13:52:24,0.434680
326427,+280,-1198327,+190508,+240260,0,0,0,0,0,999.0,999.0,1406728344.442360,2014/07/30,13:52:24,0.442360
326428,+277,-1185976,+189219,+253154,0,0,0,0,0,999.0,999.0,1406728344.450040,2014/07/30,13:52:24,0.450040
326429,+283,-1170186,+186896,+271706,0,0,0,0,0,999.0,999.0,1406728344.457720,2014/07/30,13:52:24,0.457720
326430,+279,-1152203,+184095,+289878,0,0,0,0,0,999.0,999.0,1406728344.465400,2014/07/30,13:52:24,0.465400
326431,+280,-1133515,+181379,+306174,0,0,0,0,0,999.0,999.0,1406728344.473080,2014/07/30,13:52:24,0.473080
326432,+279,-1109389,+177704,+327147,0,0,0,0,0,999.0,999.0,1406728344.480760,2014/07/30,13:52:24,0.480760
326433,+280,-1084013,+173796,+341186,0,0,0,0,0,999.0,999.0,1406728344.488440,2014/07/30,13:52:24,0.488440
326434,+278,-1056963,+169536,+352432,0,0,0,0,0,999.0,999.0,1406728344.496120,2014/07/30,13:52:24,0.496120
326435,+276,-1025343,+164856,+365495,0,0,0,0,0,999.0,999.0,1406728344.503800,2014/07/30,13:52:24,0.503800
326436,+277,-992542,+159810,+380062,0,0,0,0,0,999.0,999.0,1406728344.511480,2014/07/30,13:52:24,0.511480
326437,+276,-958333,+154405,+396261,0,0,0,0,0,999.0,999.0,1406728344.519160,2014/07/30,13:52:24,0.519160
326438,+280,-921822,+148359,+407120,0,0,0,0,0,999.0,999.0,1406728344.526840,2014/07/30,13:52:24,0.526840
326439,+277,-879682,+142367,+417905,0,0,0,0,0,999.0,999.0,1406728344.534520,2014/07/30,13:52:24,0.534520
326440,+279,-838138,+135670,+427602,0,0,0,0,0,999.0,999.0,1406728344.542200,2014/07/30,13:52:24,0.542200
326441,+281,-793465,+128652,+433918,0,0,0,0,0,999.0,999.0,1406728344.549880,2014/07/30,13:52:24,0.549880
326442,+279,-748628,+121686,+444137,0,0,0,0,0,999.0,999.0,1406728344.557560,2014/07/30,13:52:24,0.557560
326443,+281,-700617,+114202,+454120,0,0,0,0,0,999.0,999.0,1406728344.565240,2014/07/30,13:52:24,0.565240
326444,+282,-651726,+106277,+461310,0,0,0,0,0,999.0,999.0,1406728344.572920,2014/07/30,13:52:24,0.572920
326445,+279,-602919,+98292,+469611,0,0,0,0,0,999.0,999.0,1406728344.580600,2014/07/30,13:52:24,0.580600
326446,+281,-549248,+90095,+478353,0,0,0,0,0,999.0,999.0,1406728344.588280,2014/07/30,13:52:24,0.588280
326447,+282,-495222,+81572,+487926,0,0,0,0,0,999.0,999.0,1406728344.595960,2014/07/30,13:52:24,0.595960
326448,+280,-440926,+72931,+496763,0,0,0,0,0,999.0,999.0,1406728344.603640,2014/07/30,13:52:24,0.603640
326449,+278,-385218,+63778,+503523,0,0,0,0,0,999.0,999.0,1406728344.611320,2014/07/30,13:52:24,0.611320
