Pt#,SM-3 Z,FuncGen,Current,Laser,D0,D1,D2,D3,PwrH,DegC,DegF,Seconds,Date(YMD),Time(HMS),FracSec
230400,+274,+1245080,-15586,-128513,0,0,0,0,0,999.0,999.0,1406727606.955000,2014/07/30,13:40:06,0.955000
230401,+277,+1245115,-14626,-129317,0,0,0,0,0,999.0,999.0,1406727606.962680,2014/07/30,13:40:06,0.962680
230402,+279,+1245078,-13721,-130414,0,0,0,0,0,999.0,999.0,1406727606.970360,2014/07/30,13:40:06,0.970360
230403,+283,+1245118,-13203,-130857,0,0,0,0,0,999.0,999.0,1406727606.978040,2014/07/30,13:40:06,0.978040
230404,+278,+1245120,-12064,-132091,0,0,0,0,0,999.0,999.0,1406727606.985720,2014/07/30,13:40:06,0.985720
230405,+276,+1245060,-11672,-132783,0,0,0,0,0,999.0,999.0,1406727606.993400,2014/07/30,13:40:06,0.993400
230406,+276,+1245113,-10840,-133256,0,0,0,0,0,999.0,999.0,1406727607.001080,2014/07/30,13:40:07,0.001080
230407,+279,+1245062,-9996,-134420,0,0,0,0,0,999.0,999.0,1406727607.008760,2014/07/30,13:40:07,0.008760
230408,+278,+1243009,-9436,-134571,0,0,0,0,0,999.0,999.0,1406727607.016440,2014/07/30,13:40:07,0.016440
230409,+275,+1242581,-8579,-135397,0,0,0,0,0,999.0,999.0,1406727607.024120,2014/07/30,13:40:07,0.024120
230410,+280,+1239507,-7396,-136257,0,0,0,0,0,999.0,999.0,1406727607.031800,2014/07/30,13:40:07,0.031800
230411,+278,+1237899,-7057,-136466,0,0,0,0,0,999.0,999.0,1406727607.039480,2014/07/30,13:40:07,0.039480
230412,+276,+1236076,-6265,-137564,0,0,0,0,0,999.0,999.0,1406727607.047160,2014/07/30,13:40:07,0.047160
230413,+279,+1234116,-5535,-137687,0,0,0,0,0,999.0,999.0,1406727607.054840,2014/07/30,13:40:07,0.054840
230414,+276,+1229836,-4864,-138044,0,0,0,0,0,999.0,999.0,1406727607.062520,2014/07/30,13:40:07,0.062520
230415,+279,+1226872,-4043,-138843,0,0,0,0,0,999.0,999.0,1406727607.070200,2014/07/30,13:40:07,0.070200
230416,+273,+1224411,-3484,-138463,0,0,0,0,0,999.0,999.0,1406727607.077880,2014/07/30,13:40:07,0.077880
230417,+279,+1219824,-2434,-139348,0,0,0,0,0,999.0,999.0,1406727607.085560,2014/07/30,13:40:07,0.085560
230418,+278,+1216144,-2064,-139349,0,0,0,0,0,999.0,999.0,1406727607.093240,2014/07/30,13:40:07,0.093240
230419,+276,+1209334,-1199,-139303,0,0,0,0,0,999.0,999.0,1406727607.100920,2014/07/30,13:40:07,0.100920
230420,+277,+1207131,-439,-140367,0,0,0,0,0,999.0,999.0,1406727607.108600,2014/07/30,13:40:07,0.108600
230421,+280,+1202229,+330,-139877,0,0,0,0,0,999.0,999.0,1406727607.116280,2014/07/30,13:40:07,0.116280
230422,+279,+1197153,+1167,-139922,0,0,0,0,0,999.0,999.0,1406727607.123960,2014/07/30,13:40:07,0.123960
230423,+276,+1190272,+1689,-139353,0,0,0,0,0,999.0,999.0,1406727607.131640,2014/07/30,13:40:07,0.131640
230424,+280,+1185694,+2250,-139016,0,0,0,0,0,999.0,999.0,1406727607.139320,2014/07/30,13:40:07,0.139320
230425,+280,+1179695,+3207,-139332,0,0,0,0,0,999.0,999.0,1406727607.147000,2014/07/30,13:40:07,0.147000
230426,+278,+1173177,+3982,-138680,0,0,0,0,0,999.0,999.0,1406727607.154680,2014/07/30,13:40:07,0.154680
230427,+277,+1168450,+4573,-138236,0,0,0,0,0,999.0,999.0,1406727607.162360,2014/07/30,13:40:07,0.162360
230428,+275,+1161942,+5483,-138150,0,0,0,0,0,999.0,999.0,1406727607.170040,2014/07/30,13:40:07,0.170040
230429,+278,+1155298,+5893,-137171,0,0,0,0,0,999.0,999.0,1406727607.177720,2014/07/30,13:40:07,0.177720
230430,+276,+1148270,+6838,-137103,0,0,0,0,0,999.0,999.0,1406727607.185400,2014/07/30,13:40:07,0.185400
