Pt#,SM-3 Z,FuncGen,Current,Laser,D0,D1,D2,D3,PwrH,DegC,DegF,Seconds,Date(YMD),Time(HMS),FracSec
288000,+280,+420811,+49993,-172225,0,0,0,0,0,999.0,999.0,1406728049.323000,2014/07/30,13:47:29,0.323000
288001,+278,+380838,+54753,-168960,0,0,0,0,0,999.0,999.0,1406728049.330680,2014/07/30,13:47:29,0.330680
288002,+277,+339276,+59225,-165607,0,0,0,0,0,999.0,999.0,1406728049.338360,2014/07/30,13:47:29,0.338360
288003,+275,+299136,+63995,-161815,0,0,0,0,0,999.0,999.0,1406728049.346040,2014/07/30,13:47:29,0.346040
288004,+275,+258941,+68264,-154915,0,0,0,0,0,999.0,999.0,1406728049.353720,2014/07/30,13:47:29,0.353720
288005,+277,+218779,+72517,-146791,0,0,0,0,0,999.0,999.0,1406728049.361400,2014/07/30,13:47:29,0.361400
288006,+276,+176308,+77065,-139021,0,0,0,0,0,999.0,999.0,1406728049.369080,2014/07/30,13:47:29,0.369080
288007,+279,+135599,+81184,-132616,0,0,0,0,0,999.0,999.0,1406728049.376760,2014/07/30,13:47:29,0.376760
288008,+275,+93365,+85408,-128189,0,0,0,0,0,999.0,999.0,1406728049.384440,2014/07/30,13:47:29,0.384440
288009,+276,+51548,+89307,-122453,0,0,0,0,0,999.0,999.0,1406728049.392120,2014/07/30,13:47:29,0.392120
288010,+276,+6520,+93263,-116276,0,0,0,0,0,999.0,999.0,1406728049.399800,2014/07/30,13:47:29,0.399800
288011,+277,-33523,+97231,-109057,0,0,0,0,0,999.0,999.0,1406728049.407480,2014/07/30,13:47:29,0.407480
288012,+280,-74384,+100724,-96670,0,0,0,0,0,999.0,999.0,1406728049.415160,2014/07/30,13:47:29,0.415160
288013,+277,-116026,+104306,-84400,0,0,0,0,0,999.0,999.0,1406728049.422840,2014/07/30,13:47:29,0.422840
288014,+277,-157370,+107999,-76819,0,0,0,0,0,999.0,999.0,1406728049.430520,2014/07/30,13:47:29,0.430520
288015,+276,-196689,+111215,-70063,0,0,0,0,0,999.0,999.0,1406728049.438200,2014/07/30,13:47:29,0.438200
288016,+277,-238306,+114355,-61202,0,0,0,0,0,999.0,999.0,1406728049.445880,2014/07/30,13:47:29,0.445880
