Pt#,SM-3 Z,FuncGen,Current,Laser,D0,D1,D2,D3,PwrH,DegC,DegF,Seconds,Date(YMD),Time(HMS),FracSec
480000,+282,+316144,+10452,+88229,0,0,0,0,0,999.0,999.0,1406729523.883000,2014/07/30,14:12:03,0.883000
480001,+281,+305429,+10855,+88756,0,0,0,0,0,999.0,999.0,1406729523.890680,2014/07/30,14:12:03,0.890680
480002,+281,+305555,+10771,+90063,0,0,0,0,0,999.0,999.0,1406729523.898360,2014/07/30,14:12:03,0.898360
480003,+276,+302989,+10654,+90410,0,0,0,0,0,999.0,999.0,1406729523.906040,2014/07/30,14:12:03,0.906040
480004,+279,+301507,+10664,+91242,0,0,0,0,0,999.0,999.0,1406729523.913720,2014/07/30,14:12:03,0.913720
480005,+278,+301185,+10846,+92318,0,0,0,0,0,999.0,999.0,1406729523.921400,2014/07/30,14:12:03,0.921400
480006,+275,+290222,+10754,+92876,0,0,0,0,0,999.0,999.0,1406729523.929080,2014/07/30,14:12:03,0.929080
480007,+277,+290292,+10917,+94154,0,0,0,0,0,999.0,999.0,1406729523.936760,2014/07/30,14:12:03,0.936760
480008,+280,+287133,+10695,+94880,0,0,0,0,0,999.0,999.0,1406729523.944440,2014/07/30,14:12:03,0.944440
480009,+277,+282848,+10896,+95599,0,0,0,0,0,999.0,999.0,1406729523.952120,2014/07/30,14:12:03,0.952120
480010,+279,+282989,+10862,+96662,0,0,0,0,0,999.0,999.0,1406729523.959800,2014/07/30,14:12:03,0.959800
480011,+273,+273450,+10505,+97245,0,0,0,0,0,999.0,999.0,1406729523.967480,2014/07/30,14:12:03,0.967480
480012,+279,+271531,+10868,+98397,0,0,0,0,0,999.0,999.0,1406729523.975160,2014/07/30,14:12:03,0.975160
480013,+278,+270297,+10577,+99172,0,0,0,0,0,999.0,999.0,1406729523.982840,2014/07/30,14:12:03,0.982840
480014,+277,+265694,+10726,+99573,0,0,0,0,0,999.0,999.0,1406729523.990520,2014/07/30,14:12:03,0.990520
480015,+281,+265804,+10801,+100680,0,0,0,0,0,999.0,999.0,1406729523.998200,2014/07/30,14:12:03,0.998200
480016,+279,+258236,+10834,+100927,0,0,0,0,0,999.0,999.0,1406729524.005880,2014/07/30,14:12:04,0.005880
480017,+277,+253546,+10868,+101806,0,0,0,0,0,999.0,999.0,1406729524.013560,2014/07/30,14:12:04,0.013560
480018,+277,+253426,+10801,+102619,0,0,0,0,0,999.0,999.0,1406729524.021240,2014/07/30,14:12:04,0.021240
480019,+278,+241602,+10644,+102951,0,0,0,0,0,999.0,999.0,1406729524.028920,2014/07/30,14:12:04,0.028920
480020,+279,+241643,+10833,+104022,0,0,0,0,0,999.0,999.0,1406729524.036600,2014/07/30,14:12:04,0.036600
480021,+277,+238503,+10770,+104637,0,0,0,0,0,999.0,999.0,1406729524.044280,2014/07/30,14:12:04,0.044280
480022,+278,+233882,+10701,+105230,0,0,0,0,0,999.0,999.0,1406729524.051960,2014/07/30,14:12:04,0.051960
480023,+274,+234018,+10932,+106345,0,0,0,0,0,999.0,999.0,1406729524.059640,2014/07/30,14:12:04,0.059640
480024,+274,+224178,+10697,+106821,0,0,0,0,0,999.0,999.0,1406729524.067320,2014/07/30,14:12:04,0.067320
480025,+281,+221878,+10844,+107996,0,0,0,0,0,999.0,999.0,1406729524.075000,2014/07/30,14:12:04,0.075000
480026,+281,+220702,+10727,+109120,0,0,0,0,0,999.0,999.0,1406729524.082680,2014/07/30,14:12:04,0.082680
480027,+280,+215706,+10779,+109952,0,0,0,0,0,999.0,999.0,1406729524.090360,2014/07/30,14:12:04,0.090360
480028,+280,+215788,+10960,+111484,0,0,0,0,0,999.0,999.0,1406729524.098040,2014/07/30,14:12:04,0.098040
480029,+280,+208563,+10672,+112321,0,0,0,0,0,999.0,999.0,1406729524.105720,2014/07/30,14:12:04,0.105720
480030,+276,+203674,+10726,+113630,0,0,0,0,0,999.0,999.0,1406729524.113400,2014/07/30,14:12:04,0.113400
480031,+277,+203757,+10927,+115293,0,0,0,0,0,999.0,999.0,1406729524.121080,2014/07/30,14:12:04,0.121080
480032,+277,+192638,+10854,+116451,0,0,0,0,0,999.0,999.0,1406729524.128760,2014/07/30,14:12:04,0.128760
480033,+276,+192632,+10878,+118237,0,0,0,0,0,999.0,999.0,1406729524.136440,2014/07/30,14:12:04,0.136440
480034,+278,+189812,+11049,+119460,0,0,0,0,0,999.0,999.0,1406729524.144120,2014/07/30,14:12:04,0.144120
480035,+282,+185276,+10928,+120554,0,0,0,0,0,999.0,999.0,1406729524.151800,2014/07/30,14:12:04,0.151800
480036,+279,+185416,+11094,+122045,0,0,0,0,0,999.0,999.0,1406729524.159480,2014/07/30,14:12:04,0.159480
480037,+275,+176516,+10864,+122777,0,0,0,0,0,999.0,999.0,1406729524.167160,2014/07/30,14:12:04,0.167160
480038,+277,+174130,+10852,+124223,0,0,0,0,0,999.0,999.0,1406729524.174840,2014/07/30,14:12:04,0.174840
480039,+278,+173155,+11236,+125291,0,0,0,0,0,999.0,999.0,1406729524.182520,2014/07/30,14:12:04,0.182520
