Pt#,SM-3 Z,FuncGen,Current,Laser,D0,D1,D2,D3,PwrH,DegC,DegF,Seconds,Date(YMD),Time(HMS),FracSec
390400,+280,-867823,-47493,+143703,0,0,0,0,0,999.0,999.0,1406728835.755000,2014/07/30,14:00:35,0.755000
390401,+278,-1041183,-37623,+140766,0,0,0,0,0,999.0,999.0,1406728835.762680,2014/07/30,14:00:35,0.762680
390402,+278,-1193728,-27110,+139038,0,0,0,0,0,999.0,999.0,1406728835.770360,2014/07/30,14:00:35,0.770360
390403,+278,-1318860,-15929,+137241,0,0,0,0,0,999.0,999.0,1406728835.778040,2014/07/30,14:00:35,0.778040
390404,+275,-1416634,-4158,+136797,0,0,0,0,0,999.0,999.0,1406728835.785720,2014/07/30,14:00:35,0.785720
390405,+279,-1485443,+7284,+136917,0,0,0,0,0,999.0,999.0,1406728835.793400,2014/07/30,14:00:35,0.793400
390406,+280,-1523195,+18817,+137021,0,0,0,0,0,999.0,999.0,1406728835.801080,2014/07/30,14:00:35,0.801080
390407,+277,-1526893,+29871,+138718,0,0,0,0,0,999.0,999.0,1406728835.808760,2014/07/30,14:00:35,0.808760
390408,+279,-1498529,+40298,+140064,0,0,0,0,0,999.0,999.0,1406728835.816440,2014/07/30,14:00:35,0.816440
390409,+278,-1437604,+49882,+142490,0,0,0,0,0,999.0,999.0,1406728835.824120,2014/07/30,14:00:35,0.824120
390410,+277,-1347092,+58443,+146027,0,0,0,0,0,999.0,999.0,1406728835.831800,2014/07/30,14:00:35,0.831800
390411,+278,-1229204,+65776,+149846,0,0,0,0,0,999.0,999.0,1406728835.839480,2014/07/30,14:00:35,0.839480
390412,+279,-1083615,+71741,+154604,0,0,0,0,0,999.0,999.0,1406728835.847160,2014/07/30,14:00:35,0.847160
390413,+280,-915095,+76417,+160109,0,0,0,0,0,999.0,999.0,1406728835.854840,2014/07/30,14:00:35,0.854840
390414,+280,-728628,+79149,+168176,0,0,0,0,0,999.0,999.0,1406728835.862520,2014/07/30,14:00:35,0.862520
390415,+278,-525219,+80654,+177292,0,0,0,0,0,999.0,999.0,1406728835.870200,2014/07/30,14:00:35,0.870200
390416,+276,-310567,+80157,+184695,0,0,0,0,0,999.0,999.0,1406728835.877880,2014/07/30,14:00:35,0.877880
390417,+278,-90482,+78018,+190557,0,0,0,0,0,999.0,999.0,1406728835.885560,2014/07/30,14:00:35,0.885560
390418,+277,+135145,+74267,+195708,0,0,0,0,0,999.0,999.0,1406728835.893240,2014/07/30,14:00:35,0.893240
390419,+278,+356393,+68900,+200663,0,0,0,0,0,999.0,999.0,1406728835.900920,2014/07/30,14:00:35,0.900920
390420,+276,+571872,+62191,+207372,0,0,0,0,0,999.0,999.0,1406728835.908600,2014/07/30,14:00:35,0.908600
390421,+275,+772854,+54042,+213906,0,0,0,0,0,999.0,999.0,1406728835.916280,2014/07/30,14:00:35,0.916280
390422,+277,+960456,+44924,+219899,0,0,0,0,0,999.0,999.0,1406728835.923960,2014/07/30,14:00:35,0.923960
390423,+280,+1127702,+34542,+225405,0,0,0,0,0,999.0,999.0,1406728835.931640,2014/07/30,14:00:35,0.931640
390424,+279,+1272562,+23639,+228573,0,0,0,0,0,999.0,999.0,1406728835.939320,2014/07/30,14:00:35,0.939320
390425,+281,+1388828,+12097,+231046,0,0,0,0,0,999.0,999.0,1406728835.947000,2014/07/30,14:00:35,0.947000
390426,+276,+1477429,+556,+231836,0,0,0,0,0,999.0,999.0,1406728835.954680,2014/07/30,14:00:35,0.954680
390427,+282,+1535260,-11185,+231459,0,0,0,0,0,999.0,999.0,1406728835.962360,2014/07/30,14:00:35,0.962360
390428,+281,+1558423,-22810,+230598,0,0,0,0,0,999.0,999.0,1406728835.970040,2014/07/30,14:00:35,0.970040
390429,+273,+1554739,-33743,+227714,0,0,0,0,0,999.0,999.0,1406728835.977720,2014/07/30,14:00:35,0.977720
390430,+278,+1519559,-43996,+223810,0,0,0,0,0,999.0,999.0,1406728835.985400,2014/07/30,14:00:35,0.985400
390431,+278,+1451177,-53267,+218665,0,0,0,0,0,999.0,999.0,1406728835.993080,2014/07/30,14:00:35,0.993080
390432,+276,+1352937,-61476,+211823,0,0,0,0,0,999.0,999.0,1406728836.000760,2014/07/30,14:00:36,0.000760
390433,+279,+1226803,-68202,+205514,0,0,0,0,0,999.0,999.0,1406728836.008440,2014/07/30,14:00:36,0.008440
390434,+277,+1074501,-74020,+199232,0,0,0,0,0,999.0,999.0,1406728836.016120,2014/07/30,14:00:36,0.016120
390435,+278,+899636,-77854,+194195,0,0,0,0,0,999.0,999.0,1406728836.023800,2014/07/30,14:00:36,0.023800
390436,+278,+706926,-80279,+189316,0,0,0,0,0,999.0,999.0,1406728836.031480,2014/07/30,14:00:36,0.031480
390437,+279,+500492,-80931,+182861,0,0,0,0,0,999.0,999.0,1406728836.039160,2014/07/30,14:00:36,0.039160
