Pt#,SM-3 Z,FuncGen,Current,Laser,D0,D1,D2,D3,PwrH,DegC,DegF,Seconds,Date(YMD),Time(HMS),FracSec
249600,+277,-1004417,+67455,+357083,0,0,0,0,0,999.0,999.0,1406727754.411000,2014/07/30,13:42:34,0.411000
249601,+278,-1019966,+67309,+361867,0,0,0,0,0,999.0,999.0,1406727754.418680,2014/07/30,13:42:34,0.418680
249602,+279,-1030893,+66262,+367340,0,0,0,0,0,999.0,999.0,1406727754.426360,2014/07/30,13:42:34,0.426360
249603,+275,-1044483,+65867,+372166,0,0,0,0,0,999.0,999.0,1406727754.434040,2014/07/30,13:42:34,0.434040
249604,+278,-1055466,+65152,+379148,0,0,0,0,0,999.0,999.0,1406727754.441720,2014/07/30,13:42:34,0.441720
249605,+274,-1068724,+63980,+387265,0,0,0,0,0,999.0,999.0,1406727754.449400,2014/07/30,13:42:34,0.449400
249606,+277,-1079523,+63548,+393779,0,0,0,0,0,999.0,999.0,1406727754.457080,2014/07/30,13:42:34,0.457080
249607,+274,-1088764,+62447,+398591,0,0,0,0,0,999.0,999.0,1406727754.464760,2014/07/30,13:42:34,0.464760
249608,+273,-1099244,+61524,+402268,0,0,0,0,0,999.0,999.0,1406727754.472440,2014/07/30,13:42:34,0.472440
249609,+275,-1108650,+61148,+406777,0,0,0,0,0,999.0,999.0,1406727754.480120,2014/07/30,13:42:34,0.480120
249610,+276,-1118519,+59997,+411740,0,0,0,0,0,999.0,999.0,1406727754.487800,2014/07/30,13:42:34,0.487800
249611,+276,-1128667,+58919,+415779,0,0,0,0,0,999.0,999.0,1406727754.495480,2014/07/30,13:42:34,0.495480
249612,+279,-1137716,+58196,+420772,0,0,0,0,0,999.0,999.0,1406727754.503160,2014/07/30,13:42:34,0.503160
249613,+277,-1144847,+56924,+424990,0,0,0,0,0,999.0,999.0,1406727754.510840,2014/07/30,13:42:34,0.510840
249614,+274,-1152110,+56249,+427163,0,0,0,0,0,999.0,999.0,1406727754.518520,2014/07/30,13:42:34,0.518520
249615,+275,-1159033,+55052,+430187,0,0,0,0,0,999.0,999.0,1406727754.526200,2014/07/30,13:42:34,0.526200
249616,+277,-1166664,+53902,+432666,0,0,0,0,0,999.0,999.0,1406727754.533880,2014/07/30,13:42:34,0.533880
249617,+274,-1173629,+53160,+436096,0,0,0,0,0,999.0,999.0,1406727754.541560,2014/07/30,13:42:34,0.541560
249618,+277,-1180046,+51788,+441202,0,0,0,0,0,999.0,999.0,1406727754.549240,2014/07/30,13:42:34,0.549240
