Pt#,SM-3 Z,FuncGen,Current,Laser,D0,D1,D2,D3,PwrH,DegC,DegF,Seconds,Date(YMD),Time(HMS),FracSec
211200,+280,+812567,+21018,-69732,0,0,0,0,0,999.0,999.0,1406727459.499000,2014/07/30,13:37:39,0.499000
211201,+277,+801541,+21295,-68664,0,0,0,0,0,999.0,999.0,1406727459.506680,2014/07/30,13:37:39,0.506680
211202,+278,+791165,+21603,-67136,0,0,0,0,0,999.0,999.0,1406727459.514360,2014/07/30,13:37:39,0.514360
211203,+277,+783660,+22016,-65255,0,0,0,0,0,999.0,999.0,1406727459.522040,2014/07/30,13:37:39,0.522040
211204,+278,+772978,+21820,-63619,0,0,0,0,0,999.0,999.0,1406727459.529720,2014/07/30,13:37:39,0.529720
211205,+275,+765849,+22533,-61045,0,0,0,0,0,999.0,999.0,1406727459.537400,2014/07/30,13:37:39,0.537400
211206,+280,+755994,+22718,-58597,0,0,0,0,0,999.0,999.0,1406727459.545080,2014/07/30,13:37:39,0.545080
211207,+279,+746104,+22628,-55899,0,0,0,0,0,999.0,999.0,1406727459.552760,2014/07/30,13:37:39,0.552760
211208,+277,+736385,+23167,-52475,0,0,0,0,0,999.0,999.0,1406727459.560440,2014/07/30,13:37:39,0.560440
211209,+279,+726686,+23305,-49932,0,0,0,0,0,999.0,999.0,1406727459.568120,2014/07/30,13:37:39,0.568120
211210,+279,+715459,+23747,-46747,0,0,0,0,0,999.0,999.0,1406727459.575800,2014/07/30,13:37:39,0.575800
211211,+280,+705884,+23775,-43930,0,0,0,0,0,999.0,999.0,1406727459.583480,2014/07/30,13:37:39,0.583480
211212,+277,+696125,+23980,-41599,0,0,0,0,0,999.0,999.0,1406727459.591160,2014/07/30,13:37:39,0.591160
211213,+278,+687014,+24374,-38972,0,0,0,0,0,999.0,999.0,1406727459.598840,2014/07/30,13:37:39,0.598840
211214,+280,+675916,+24634,-37077,0,0,0,0,0,999.0,999.0,1406727459.606520,2014/07/30,13:37:39,0.606520
211215,+280,+666471,+24770,-35124,0,0,0,0,0,999.0,999.0,1406727459.614200,2014/07/30,13:37:39,0.614200
211216,+282,+655894,+25212,-33134,0,0,0,0,0,999.0,999.0,1406727459.621880,2014/07/30,13:37:39,0.621880
211217,+278,+644903,+25563,-31755,0,0,0,0,0,999.0,999.0,1406727459.629560,2014/07/30,13:37:39,0.629560
211218,+281,+632138,+25636,-29686,0,0,0,0,0,999.0,999.0,1406727459.637240,2014/07/30,13:37:39,0.637240
211219,+278,+624511,+25891,-28222,0,0,0,0,0,999.0,999.0,1406727459.644920,2014/07/30,13:37:39,0.644920
211220,+277,+614540,+25998,-26654,0,0,0,0,0,999.0,999.0,1406727459.652600,2014/07/30,13:37:39,0.652600
211221,+278,+602640,+26639,-24715,0,0,0,0,0,999.0,999.0,1406727459.660280,2014/07/30,13:37:39,0.660280
211222,+278,+594883,+26394,-23522,0,0,0,0,0,999.0,999.0,1406727459.667960,2014/07/30,13:37:39,0.667960
211223,+281,+583736,+26676,-21483,0,0,0,0,0,999.0,999.0,1406727459.675640,2014/07/30,13:37:39,0.675640
211224,+275,+573681,+26933,-19302,0,0,0,0,0,999.0,999.0,1406727459.683320,2014/07/30,13:37:39,0.683320
211225,+281,+560884,+27053,-17771,0,0,0,0,0,999.0,999.0,1406727459.691000,2014/07/30,13:37:39,0.691000
211226,+281,+551161,+27535,-15491,0,0,0,0,0,999.0,999.0,1406727459.698680,2014/07/30,13:37:39,0.698680
211227,+276,+540049,+27560,-13701,0,0,0,0,0,999.0,999.0,1406727459.706360,2014/07/30,13:37:39,0.706360
211228,+283,+532320,+28071,-11355,0,0,0,0,0,999.0,999.0,1406727459.714040,2014/07/30,13:37:39,0.714040
211229,+279,+520069,+28076,-8248,0,0,0,0,0,999.0,999.0,1406727459.721720,2014/07/30,13:37:39,0.721720
211230,+280,+508778,+28090,-5214,0,0,0,0,0,999.0,999.0,1406727459.729400,2014/07/30,13:37:39,0.729400
211231,+280,+498755,+28385,-860,0,0,0,0,0,999.0,999.0,1406727459.737080,2014/07/30,13:37:39,0.737080
211232,+278,+485956,+28904,+2325,0,0,0,0,0,999.0,999.0,1406727459.744760,2014/07/30,13:37:39,0.744760
211233,+283,+475211,+28840,+5090,0,0,0,0,0,999.0,999.0,1406727459.752440,2014/07/30,13:37:39,0.752440
211234,+279,+464111,+29247,+8242,0,0,0,0,0,999.0,999.0,1406727459.760120,2014/07/30,13:37:39,0.760120
211235,+280,+453860,+29135,+10619,0,0,0,0,0,999.0,999.0,1406727459.767800,2014/07/30,13:37:39,0.767800
211236,+277,+443159,+29397,+13785,0,0,0,0,0,999.0,999.0,1406727459.775480,2014/07/30,13:37:39,0.775480
211237,+277,+432903,+29920,+16534,0,0,0,0,0,999.0,999.0,1406727459.783160,2014/07/30,13:37:39,0.783160
211238,+279,+420116,+29634,+18563,0,0,0,0,0,999.0,999.0,1406727459.790840,2014/07/30,13:37:39,0.790840
211239,+280,+409347,+30142,+21238,0,0,0,0,0,999.0,999.0,1406727459.798520,2014/07/30,13:37:39,0.798520
211240,+280,+397135,+30270,+23243,0,0,0,0,0,999.0,999.0,1406727459.806200,2014/07/30,13:37:39,0.806200
211241,+282,+388203,+30066,+25268,0,0,0,0,0,999.0,999.0,1406727459.813880,2014/07/30,13:37:39,0.813880
211242,+277,+374286,+30480,+27454,0,0,0,0,0,999.0,999.0,1406727459.821560,2014/07/30,13:37:39,0.821560
211243,+281,+361768,+30803,+28937,0,0,0,0,0,999.0,999.0,1406727459.829240,2014/07/30,13:37:39,0.829240
211244,+274,+351780,+30828,+31739,0,0,0,0,0,999.0,999.0,1406727459.836920,2014/07/30,13:37:39,0.836920
211245,+278,+339240,+31147,+33816,0,0,0,0,0,999.0,999.0,1406727459.844600,2014/07/30,13:37:39,0.844600
211246,+278,+326447,+31024,+36056,0,0,0,0,0,999.0,999.0,1406727459.852280,2014/07/30,13:37:39,0.852280
211247,+277,+316736,+31301,+39088,0,0,0,0,0,999.0,999.0,1406727459.859960,2014/07/30,13:37:39,0.859960
211248,+280,+304668,+31764,+41407,0,0,0,0,0,999.0,999.0,1406727459.867640,2014/07/30,13:37:39,0.867640
211249,+281,+292388,+31394,+44185,0,0,0,0,0,999.0,999.0,1406727459.875320,2014/07/30,13:37:39,0.875320
211250,+280,+282859,+31907,+47019,0,0,0,0,0,999.0,999.0,1406727459.883000,2014/07/30,13:37:39,0.883000
211251,+278,+270709,+31986,+49789,0,0,0,0,0,999.0,999.0,1406727459.890680,2014/07/30,13:37:39,0.890680
211252,+278,+259134,+32190,+52638,0,0,0,0,0,999.0,999.0,1406727459.898360,2014/07/30,13:37:39,0.898360
211253,+278,+244927,+32368,+54568,0,0,0,0,0,999.0,999.0,1406727459.906040,2014/07/30,13:37:39,0.906040
211254,+279,+235594,+32512,+57017,0,0,0,0,0,999.0,999.0,1406727459.913720,2014/07/30,13:37:39,0.913720
211255,+271,+224181,+32838,+60048,0,0,0,0,0,999.0,999.0,1406727459.921400,2014/07/30,13:37:39,0.921400
211256,+282,+213959,+32818,+62955,0,0,0,0,0,999.0,999.0,1406727459.929080,2014/07/30,13:37:39,0.929080
211257,+279,+200266,+32760,+67282,0,0,0,0,0,999.0,999.0,1406727459.936760,2014/07/30,13:37:39,0.936760
211258,+278,+188019,+32997,+70901,0,0,0,0,0,999.0,999.0,1406727459.944440,2014/07/30,13:37:39,0.944440
211259,+277,+176943,+33184,+74210,0,0,0,0,0,999.0,999.0,1406727459.952120,2014/07/30,13:37:39,0.952120
211260,+280,+163720,+33334,+77611,0,0,0,0,0,999.0,999.0,1406727459.959800,2014/07/30,13:37:39,0.959800
211261,+276,+152900,+33497,+79650,0,0,0,0,0,999.0,999.0,1406727459.967480,2014/07/30,13:37:39,0.967480
211262,+279,+140710,+33569,+82000,0,0,0,0,0,999.0,999.0,1406727459.975160,2014/07/30,13:37:39,0.975160
211263,+276,+130882,+33961,+84337,0,0,0,0,0,999.0,999.0,1406727459.982840,2014/07/30,13:37:39,0.982840
211264,+279,+116259,+33736,+86333,0,0,0,0,0,999.0,999.0,1406727459.990520,2014/07/30,13:37:39,0.990520
211265,+279,+105249,+33908,+89148,0,0,0,0,0,999.0,999.0,1406727459.998200,2014/07/30,13:37:39,0.998200
211266,+278,+94040,+34297,+91478,0,0,0,0,0,999.0,999.0,1406727460.005880,2014/07/30,13:37:40,0.005880
211267,+278,+80708,+34036,+94135,0,0,0,0,0,999.0,999.0,1406727460.013560,2014/07/30,13:37:40,0.013560
211268,+277,+68990,+34343,+97071,0,0,0,0,0,999.0,999.0,1406727460.021240,2014/07/30,13:37:40,0.021240
