Pt#,SM-3 Z,FuncGen,Current,Laser,D0,D1,D2,D3,PwrH,DegC,DegF,Seconds,Date(YMD),Time(HMS),FracSec
428800,+279,-1457116,-6212,+171551,0,0,0,0,0,999.0,999.0,1406729130.667000,2014/07/30,14:05:30,0.667000
428801,+280,-1527444,+5086,+171023,0,0,0,0,0,999.0,999.0,1406729130.674680,2014/07/30,14:05:30,0.674680
428802,+279,-1466351,+15591,+172107,0,0,0,0,0,999.0,999.0,1406729130.682360,2014/07/30,14:05:30,0.682360
428803,+274,-1282953,+25032,+173648,0,0,0,0,0,999.0,999.0,1406729130.690040,2014/07/30,14:05:30,0.690040
428804,+280,-990615,+32153,+177043,0,0,0,0,0,999.0,999.0,1406729130.697720,2014/07/30,14:05:30,0.697720
428805,+278,-615512,+36768,+180365,0,0,0,0,0,999.0,999.0,1406729130.705400,2014/07/30,14:05:30,0.705400
428806,+275,-187656,+38382,+183857,0,0,0,0,0,999.0,999.0,1406729130.713080,2014/07/30,14:05:30,0.713080
428807,+279,+259499,+36625,+187212,0,0,0,0,0,999.0,999.0,1406729130.720760,2014/07/30,14:05:30,0.720760
428808,+282,+685244,+31612,+189033,0,0,0,0,0,999.0,999.0,1406729130.728440,2014/07/30,14:05:30,0.728440
428809,+280,+1055436,+24508,+191235,0,0,0,0,0,999.0,999.0,1406729130.736120,2014/07/30,14:05:30,0.736120
428810,+277,+1339387,+14918,+192936,0,0,0,0,0,999.0,999.0,1406729130.743800,2014/07/30,14:05:30,0.743800
428811,+277,+1511724,+4152,+193543,0,0,0,0,0,999.0,999.0,1406729130.751480,2014/07/30,14:05:30,0.751480
428812,+278,+1558249,-6697,+194245,0,0,0,0,0,999.0,999.0,1406729130.759160,2014/07/30,14:05:30,0.759160
428813,+273,+1483079,-17461,+193249,0,0,0,0,0,999.0,999.0,1406729130.766840,2014/07/30,14:05:30,0.766840
428814,+279,+1283780,-26423,+191798,0,0,0,0,0,999.0,999.0,1406729130.774520,2014/07/30,14:05:30,0.774520
428815,+278,+977740,-33372,+190281,0,0,0,0,0,999.0,999.0,1406729130.782200,2014/07/30,14:05:30,0.782200
428816,+279,+591984,-37708,+187711,0,0,0,0,0,999.0,999.0,1406729130.789880,2014/07/30,14:05:30,0.789880
428817,+274,+157771,-38235,+185378,0,0,0,0,0,999.0,999.0,1406729130.797560,2014/07/30,14:05:30,0.797560
428818,+274,-287487,-36231,+181983,0,0,0,0,0,999.0,999.0,1406729130.805240,2014/07/30,14:05:30,0.805240
428819,+277,-706866,-31204,+178065,0,0,0,0,0,999.0,999.0,1406729130.812920,2014/07/30,14:05:30,0.812920
428820,+273,-1065729,-23282,+175358,0,0,0,0,0,999.0,999.0,1406729130.820600,2014/07/30,14:05:30,0.820600
428821,+277,-1334441,-13634,+172507,0,0,0,0,0,999.0,999.0,1406729130.828280,2014/07/30,14:05:30,0.828280
428822,+275,-1491940,-2938,+171411,0,0,0,0,0,999.0,999.0,1406729130.835960,2014/07/30,14:05:30,0.835960
428823,+277,-1522624,+8383,+171484,0,0,0,0,0,999.0,999.0,1406729130.843640,2014/07/30,14:05:30,0.843640
428824,+275,-1423808,+18356,+172306,0,0,0,0,0,999.0,999.0,1406729130.851320,2014/07/30,14:05:30,0.851320
428825,+273,-1206096,+27356,+175029,0,0,0,0,0,999.0,999.0,1406729130.859000,2014/07/30,14:05:30,0.859000
428826,+277,-886171,+33828,+177913,0,0,0,0,0,999.0,999.0,1406729130.866680,2014/07/30,14:05:30,0.866680
428827,+277,-491495,+37363,+181301,0,0,0,0,0,999.0,999.0,1406729130.874360,2014/07/30,14:05:30,0.874360
428828,+278,-54320,+38408,+185158,0,0,0,0,0,999.0,999.0,1406729130.882040,2014/07/30,14:05:30,0.882040
428829,+277,+390518,+35550,+187353,0,0,0,0,0,999.0,999.0,1406729130.889720,2014/07/30,14:05:30,0.889720
428830,+278,+802797,+29696,+190081,0,0,0,0,0,999.0,999.0,1406729130.897400,2014/07/30,14:05:30,0.897400
428831,+279,+1150898,+21697,+191907,0,0,0,0,0,999.0,999.0,1406729130.905080,2014/07/30,14:05:30,0.905080
428832,+278,+1403040,+11696,+193044,0,0,0,0,0,999.0,999.0,1406729130.912760,2014/07/30,14:05:30,0.912760
428833,+277,+1538850,+821,+194193,0,0,0,0,0,999.0,999.0,1406729130.920440,2014/07/30,14:05:30,0.920440
428834,+273,+1549013,-9931,+193592,0,0,0,0,0,999.0,999.0,1406729130.928120,2014/07/30,14:05:30,0.928120
428835,+275,+1435649,-20522,+192908,0,0,0,0,0,999.0,999.0,1406729130.935800,2014/07/30,14:05:30,0.935800
428836,+274,+1202838,-28774,+191517,0,0,0,0,0,999.0,999.0,1406729130.943480,2014/07/30,14:05:30,0.943480
428837,+277,+869073,-34974,+189321,0,0,0,0,0,999.0,999.0,1406729130.951160,2014/07/30,14:05:30,0.951160
428838,+276,+466345,-38180,+187502,0,0,0,0,0,999.0,999.0,1406729130.958840,2014/07/30,14:05:30,0.958840
428839,+277,+23928,-38149,+184351,0,0,0,0,0,999.0,999.0,1406729130.966520,2014/07/30,14:05:30,0.966520
428840,+278,-416915,-35030,+180525,0,0,0,0,0,999.0,999.0,1406729130.974200,2014/07/30,14:05:30,0.974200
428841,+275,-821571,-29004,+177350,0,0,0,0,0,999.0,999.0,1406729130.981880,2014/07/30,14:05:30,0.981880
428842,+272,-1156883,-20867,+173961,0,0,0,0,0,999.0,999.0,1406729130.989560,2014/07/30,14:05:30,0.989560
428843,+277,-1393614,-10620,+172264,0,0,0,0,0,999.0,999.0,1406729130.997240,2014/07/30,14:05:30,0.997240
428844,+277,-1514583,+385,+171337,0,0,0,0,0,999.0,999.0,1406729131.004920,2014/07/30,14:05:31,0.004920
428845,+277,-1506795,+11426,+171357,0,0,0,0,0,999.0,999.0,1406729131.012600,2014/07/30,14:05:31,0.012600
428846,+275,-1370349,+21397,+173332,0,0,0,0,0,999.0,999.0,1406729131.020280,2014/07/30,14:05:31,0.020280
428847,+275,-1120237,+29592,+175406,0,0,0,0,0,999.0,999.0,1406729131.027960,2014/07/30,14:05:31,0.027960
428848,+275,-775001,+35079,+178752,0,0,0,0,0,999.0,999.0,1406729131.035640,2014/07/30,14:05:31,0.035640
428849,+274,-363749,+38005,+182644,0,0,0,0,0,999.0,999.0,1406729131.043320,2014/07/30,14:05:31,0.043320
428850,+277,+79468,+37498,+185512,0,0,0,0,0,999.0,999.0,1406729131.051000,2014/07/30,14:05:31,0.051000
428851,+277,+518776,+34211,+188565,0,0,0,0,0,999.0,999.0,1406729131.058680,2014/07/30,14:05:31,0.058680
428852,+274,+914790,+27765,+190487,0,0,0,0,0,999.0,999.0,1406729131.066360,2014/07/30,14:05:31,0.066360
428853,+276,+1237340,+18686,+192056,0,0,0,0,0,999.0,999.0,1406729131.074040,2014/07/30,14:05:31,0.074040
