Pt#,SM-3 Z,FuncGen,Current,Laser,D0,D1,D2,D3,PwrH,DegC,DegF,Seconds,Date(YMD),Time(HMS),FracSec
275200,+275,+1202932,-51444,-152182,0,0,0,0,0,999.0,999.0,1406727951.019000,2014/07/30,13:45:51,0.019000
275201,+280,+1192052,-47979,-157536,0,0,0,0,0,999.0,999.0,1406727951.026680,2014/07/30,13:45:51,0.026680
275202,+278,+1180999,-44634,-162154,0,0,0,0,0,999.0,999.0,1406727951.034360,2014/07/30,13:45:51,0.034360
275203,+283,+1168767,-40997,-164766,0,0,0,0,0,999.0,999.0,1406727951.042040,2014/07/30,13:45:51,0.042040
275204,+280,+1156092,-37606,-167140,0,0,0,0,0,999.0,999.0,1406727951.049720,2014/07/30,13:45:51,0.049720
275205,+277,+1141699,-34040,-169680,0,0,0,0,0,999.0,999.0,1406727951.057400,2014/07/30,13:45:51,0.057400
275206,+280,+1126639,-30361,-171240,0,0,0,0,0,999.0,999.0,1406727951.065080,2014/07/30,13:45:51,0.065080
275207,+280,+1110687,-26851,-173474,0,0,0,0,0,999.0,999.0,1406727951.072760,2014/07/30,13:45:51,0.072760
275208,+280,+1091939,-23107,-175231,0,0,0,0,0,999.0,999.0,1406727951.080440,2014/07/30,13:45:51,0.080440
275209,+278,+1075643,-19451,-176287,0,0,0,0,0,999.0,999.0,1406727951.088120,2014/07/30,13:45:51,0.088120
275210,+280,+1058100,-16010,-177771,0,0,0,0,0,999.0,999.0,1406727951.095800,2014/07/30,13:45:51,0.095800
275211,+277,+1036236,-12354,-178255,0,0,0,0,0,999.0,999.0,1406727951.103480,2014/07/30,13:45:51,0.103480
275212,+277,+1017552,-8684,-179195,0,0,0,0,0,999.0,999.0,1406727951.111160,2014/07/30,13:45:51,0.111160
275213,+275,+996467,-5165,-179913,0,0,0,0,0,999.0,999.0,1406727951.118840,2014/07/30,13:45:51,0.118840
275214,+277,+973942,-1270,-180077,0,0,0,0,0,999.0,999.0,1406727951.126520,2014/07/30,13:45:51,0.126520
275215,+279,+949930,+2095,-180354,0,0,0,0,0,999.0,999.0,1406727951.134200,2014/07/30,13:45:51,0.134200
275216,+278,+924129,+5740,-179675,0,0,0,0,0,999.0,999.0,1406727951.141880,2014/07/30,13:45:51,0.141880
275217,+280,+902601,+9332,-179466,0,0,0,0,0,999.0,999.0,1406727951.149560,2014/07/30,13:45:51,0.149560
275218,+277,+875392,+12979,-178861,0,0,0,0,0,999.0,999.0,1406727951.157240,2014/07/30,13:45:51,0.157240
275219,+275,+850445,+16409,-177705,0,0,0,0,0,999.0,999.0,1406727951.164920,2014/07/30,13:45:51,0.164920
275220,+276,+824141,+20048,-177118,0,0,0,0,0,999.0,999.0,1406727951.172600,2014/07/30,13:45:51,0.172600
275221,+279,+794661,+23480,-175656,0,0,0,0,0,999.0,999.0,1406727951.180280,2014/07/30,13:45:51,0.180280
275222,+278,+768261,+26788,-173957,0,0,0,0,0,999.0,999.0,1406727951.187960,2014/07/30,13:45:51,0.187960
275223,+280,+738688,+30497,-172418,0,0,0,0,0,999.0,999.0,1406727951.195640,2014/07/30,13:45:51,0.195640
275224,+277,+709128,+33789,-170079,0,0,0,0,0,999.0,999.0,1406727951.203320,2014/07/30,13:45:51,0.203320
275225,+280,+679157,+37469,-168280,0,0,0,0,0,999.0,999.0,1406727951.211000,2014/07/30,13:45:51,0.211000
275226,+277,+647511,+40750,-166100,0,0,0,0,0,999.0,999.0,1406727951.218680,2014/07/30,13:45:51,0.218680
275227,+279,+616756,+44008,-163115,0,0,0,0,0,999.0,999.0,1406727951.226360,2014/07/30,13:45:51,0.226360
275228,+279,+586927,+47321,-160302,0,0,0,0,0,999.0,999.0,1406727951.234040,2014/07/30,13:45:51,0.234040
275229,+279,+553785,+50427,-154962,0,0,0,0,0,999.0,999.0,1406727951.241720,2014/07/30,13:45:51,0.241720
275230,+282,+523453,+53699,-148779,0,0,0,0,0,999.0,999.0,1406727951.249400,2014/07/30,13:45:51,0.249400
275231,+276,+489545,+56945,-142726,0,0,0,0,0,999.0,999.0,1406727951.257080,2014/07/30,13:45:51,0.257080
275232,+278,+457223,+59993,-136692,0,0,0,0,0,999.0,999.0,1406727951.264760,2014/07/30,13:45:51,0.264760
275233,+278,+423881,+62922,-132810,0,0,0,0,0,999.0,999.0,1406727951.272440,2014/07/30,13:45:51,0.272440
275234,+278,+389820,+66078,-128814,0,0,0,0,0,999.0,999.0,1406727951.280120,2014/07/30,13:45:51,0.280120
275235,+279,+354232,+68842,-124708,0,0,0,0,0,999.0,999.0,1406727951.287800,2014/07/30,13:45:51,0.287800
275236,+277,+318976,+71930,-120260,0,0,0,0,0,999.0,999.0,1406727951.295480,2014/07/30,13:45:51,0.295480
275237,+280,+285197,+74609,-115059,0,0,0,0,0,999.0,999.0,1406727951.303160,2014/07/30,13:45:51,0.303160
275238,+281,+249893,+77163,-109097,0,0,0,0,0,999.0,999.0,1406727951.310840,2014/07/30,13:45:51,0.310840
275239,+278,+216047,+79901,-99833,0,0,0,0,0,999.0,999.0,1406727951.318520,2014/07/30,13:45:51,0.318520
275240,+276,+179800,+82527,-88459,0,0,0,0,0,999.0,999.0,1406727951.326200,2014/07/30,13:45:51,0.326200
275241,+277,+144231,+85071,-80732,0,0,0,0,0,999.0,999.0,1406727951.333880,2014/07/30,13:45:51,0.333880
275242,+276,+108673,+87568,-75327,0,0,0,0,0,999.0,999.0,1406727951.341560,2014/07/30,13:45:51,0.341560
275243,+278,+72695,+90139,-69823,0,0,0,0,0,999.0,999.0,1406727951.349240,2014/07/30,13:45:51,0.349240
275244,+277,+35019,+92251,-63291,0,0,0,0,0,999.0,999.0,1406727951.356920,2014/07/30,13:45:51,0.356920
275245,+280,-1777,+94671,-51931,0,0,0,0,0,999.0,999.0,1406727951.364600,2014/07/30,13:45:51,0.364600
275246,+280,-36286,+96767,-41390,0,0,0,0,0,999.0,999.0,1406727951.372280,2014/07/30,13:45:51,0.372280
275247,+276,-71600,+98873,-33163,0,0,0,0,0,999.0,999.0,1406727951.379960,2014/07/30,13:45:51,0.379960
275248,+280,-106470,+101035,-26371,0,0,0,0,0,999.0,999.0,1406727951.387640,2014/07/30,13:45:51,0.387640
275249,+283,-142957,+102744,-20080,0,0,0,0,0,999.0,999.0,1406727951.395320,2014/07/30,13:45:51,0.395320
275250,+276,-177025,+104713,-11963,0,0,0,0,0,999.0,999.0,1406727951.403000,2014/07/30,13:45:51,0.403000
275251,+278,-211425,+106547,-791,0,0,0,0,0,999.0,999.0,1406727951.410680,2014/07/30,13:45:51,0.410680
275252,+283,-246591,+108192,+10143,0,0,0,0,0,999.0,999.0,1406727951.418360,2014/07/30,13:45:51,0.418360
275253,+277,-282757,+110011,+20071,0,0,0,0,0,999.0,999.0,1406727951.426040,2014/07/30,13:45:51,0.426040
275254,+278,-316302,+111414,+27519,0,0,0,0,0,999.0,999.0,1406727951.433720,2014/07/30,13:45:51,0.433720
275255,+280,-350876,+112690,+35656,0,0,0,0,0,999.0,999.0,1406727951.441400,2014/07/30,13:45:51,0.441400
275256,+281,-384238,+114176,+44696,0,0,0,0,0,999.0,999.0,1406727951.449080,2014/07/30,13:45:51,0.449080
275257,+279,-418011,+115301,+53887,0,0,0,0,0,999.0,999.0,1406727951.456760,2014/07/30,13:45:51,0.456760
275258,+275,-451810,+116582,+65394,0,0,0,0,0,999.0,999.0,1406727951.464440,2014/07/30,13:45:51,0.464440
275259,+281,-484222,+117780,+76961,0,0,0,0,0,999.0,999.0,1406727951.472120,2014/07/30,13:45:51,0.472120
275260,+278,-516421,+118497,+85156,0,0,0,0,0,999.0,999.0,1406727951.479800,2014/07/30,13:45:51,0.479800
275261,+275,-549079,+119500,+93471,0,0,0,0,0,999.0,999.0,1406727951.487480,2014/07/30,13:45:51,0.487480
275262,+279,-581020,+120233,+101813,0,0,0,0,0,999.0,999.0,1406727951.495160,2014/07/30,13:45:51,0.495160
275263,+280,-612452,+120937,+113382,0,0,0,0,0,999.0,999.0,1406727951.502840,2014/07/30,13:45:51,0.502840
275264,+282,-641210,+121394,+126329,0,0,0,0,0,999.0,999.0,1406727951.510520,2014/07/30,13:45:51,0.510520
275265,+280,-670972,+121953,+134869,0,0,0,0,0,999.0,999.0,1406727951.518200,2014/07/30,13:45:51,0.518200
275266,+279,-699449,+122262,+142320,0,0,0,0,0,999.0,999.0,1406727951.525880,2014/07/30,13:45:51,0.525880
275267,+277,-729015,+122644,+149774,0,0,0,0,0,999.0,999.0,1406727951.533560,2014/07/30,13:45:51,0.533560
275268,+279,-757769,+122906,+159654,0,0,0,0,0,999.0,999.0,1406727951.541240,2014/07/30,13:45:51,0.541240
275269,+278,-784537,+123095,+173002,0,0,0,0,0,999.0,999.0,1406727951.548920,2014/07/30,13:45:51,0.548920
275270,+280,-810752,+123237,+184545,0,0,0,0,0,999.0,999.0,1406727951.556600,2014/07/30,13:45:51,0.556600
275271,+277,-837080,+123102,+193777,0,0,0,0,0,999.0,999.0,1406727951.564280,2014/07/30,13:45:51,0.564280
275272,+278,-863709,+122868,+202409,0,0,0,0,0,999.0,999.0,1406727951.571960,2014/07/30,13:45:51,0.571960
275273,+276,-886518,+122702,+215284,0,0,0,0,0,999.0,999.0,1406727951.579640,2014/07/30,13:45:51,0.579640
275274,+276,-913986,+122355,+229510,0,0,0,0,0,999.0,999.0,1406727951.587320,2014/07/30,13:45:51,0.587320
275275,+276,-935958,+121991,+238980,0,0,0,0,0,999.0,999.0,1406727951.595000,2014/07/30,13:45:51,0.595000
275276,+276,-957751,+121614,+246814,0,0,0,0,0,999.0,999.0,1406727951.602680,2014/07/30,13:45:51,0.602680
275277,+277,-979970,+120790,+256696,0,0,0,0,0,999.0,999.0,1406727951.610360,2014/07/30,13:45:51,0.610360
275278,+277,-997471,+120211,+268603,0,0,0,0,0,999.0,999.0,1406727951.618040,2014/07/30,13:45:51,0.618040
275279,+277,-1019372,+119388,+281724,0,0,0,0,0,999.0,999.0,1406727951.625720,2014/07/30,13:45:51,0.625720
275280,+276,-1037179,+118412,+291526,0,0,0,0,0,999.0,999.0,1406727951.633400,2014/07/30,13:45:51,0.633400
275281,+278,-1056076,+117571,+301541,0,0,0,0,0,999.0,999.0,1406727951.641080,2014/07/30,13:45:51,0.641080
