Pt#,SM-3 Z,FuncGen,Current,Laser,D0,D1,D2,D3,PwrH,DegC,DegF,Seconds,Date(YMD),Time(HMS),FracSec
134400,+275,+415098,+642726,+1502656,0,0,0,0,0,999.0,999.0,1406723099.603000,2014/07/30,12:24:59,0.603000
134401,+276,+389799,+622472,+1549575,0,0,0,0,0,999.0,999.0,1406723099.610680,2014/07/30,12:24:59,0.610680
134402,+275,+366177,+600538,+1593825,0,0,0,0,0,999.0,999.0,1406723099.618360,2014/07/30,12:24:59,0.618360
134403,+279,+341815,+580737,+1634196,0,0,0,0,0,999.0,999.0,1406723099.626040,2014/07/30,12:24:59,0.626040
134404,+275,+316010,+557804,+1676406,0,0,0,0,0,999.0,999.0,1406723099.633720,2014/07/30,12:24:59,0.633720
134405,+279,+290873,+536028,+1715257,0,0,0,0,0,999.0,999.0,1406723099.641400,2014/07/30,12:24:59,0.641400
134406,+276,+265617,+514048,+1750017,0,0,0,0,0,999.0,999.0,1406723099.649080,2014/07/30,12:24:59,0.649080
134407,+282,+239601,+490770,+1787866,0,0,0,0,0,999.0,999.0,1406723099.656760,2014/07/30,12:24:59,0.656760
134408,+278,+214389,+467996,+1821149,0,0,0,0,0,999.0,999.0,1406723099.664440,2014/07/30,12:24:59,0.664440
134409,+274,+186974,+444361,+1854950,0,0,0,0,0,999.0,999.0,1406723099.672120,2014/07/30,12:24:59,0.672120
134410,+272,+160531,+420829,+1888649,0,0,0,0,0,999.0,999.0,1406723099.679800,2014/07/30,12:24:59,0.679800
134411,+275,+134606,+396904,+1918288,0,0,0,0,0,999.0,999.0,1406723099.687480,2014/07/30,12:24:59,0.687480
134412,+278,+108839,+372320,+1950630,0,0,0,0,0,999.0,999.0,1406723099.695160,2014/07/30,12:24:59,0.695160
134413,+274,+81603,+348914,+1977928,0,0,0,0,0,999.0,999.0,1406723099.702840,2014/07/30,12:24:59,0.702840
134414,+277,+55124,+323551,+2005284,0,0,0,0,0,999.0,999.0,1406723099.710520,2014/07/30,12:24:59,0.710520
134415,+275,+28591,+299491,+2031541,0,0,0,0,0,999.0,999.0,1406723099.718200,2014/07/30,12:24:59,0.718200
134416,+278,+1770,+274061,+2052982,0,0,0,0,0,999.0,999.0,1406723099.725880,2014/07/30,12:24:59,0.725880
134417,+279,-25966,+249760,+2075209,0,0,0,0,0,999.0,999.0,1406723099.733560,2014/07/30,12:24:59,0.733560
134418,+275,-53506,+224210,+2094539,0,0,0,0,0,999.0,999.0,1406723099.741240,2014/07/30,12:24:59,0.741240
134419,+280,-80760,+198648,+2110737,0,0,0,0,0,999.0,999.0,1406723099.748920,2014/07/30,12:24:59,0.748920
134420,+277,-107516,+173781,+2124879,0,0,0,0,0,999.0,999.0,1406723099.756600,2014/07/30,12:24:59,0.756600
134421,+274,-134190,+147818,+2138207,0,0,0,0,0,999.0,999.0,1406723099.764280,2014/07/30,12:24:59,0.764280
134422,+274,-161808,+122608,+2150279,0,0,0,0,0,999.0,999.0,1406723099.771960,2014/07/30,12:24:59,0.771960
134423,+275,-187145,+96807,+2158591,0,0,0,0,0,999.0,999.0,1406723099.779640,2014/07/30,12:24:59,0.779640
134424,+277,-213779,+71217,+2165169,0,0,0,0,0,999.0,999.0,1406723099.787320,2014/07/30,12:24:59,0.787320
134425,+277,-239361,+45829,+2170439,0,0,0,0,0,999.0,999.0,1406723099.795000,2014/07/30,12:24:59,0.795000
134426,+276,-265680,+20258,+2173217,0,0,0,0,0,999.0,999.0,1406723099.802680,2014/07/30,12:24:59,0.802680
134427,+272,-292693,-5523,+2174481,0,0,0,0,0,999.0,999.0,1406723099.810360,2014/07/30,12:24:59,0.810360
134428,+276,-318246,-30714,+2173820,0,0,0,0,0,999.0,999.0,1406723099.818040,2014/07/30,12:24:59,0.818040
134429,+277,-343467,-56680,+2171102,0,0,0,0,0,999.0,999.0,1406723099.825720,2014/07/30,12:24:59,0.825720
134430,+274,-367911,-81938,+2166748,0,0,0,0,0,999.0,999.0,1406723099.833400,2014/07/30,12:24:59,0.833400
134431,+273,-393287,-106819,+2160161,0,0,0,0,0,999.0,999.0,1406723099.841080,2014/07/30,12:24:59,0.841080
