Pt#,SM-3 Z,FuncGen,Current,Laser,D0,D1,D2,D3,PwrH,DegC,DegF,Seconds,Date(YMD),Time(HMS),FracSec
121600,+271,+474310,+408448,-2953842,0,0,0,0,0,999.0,999.0,1406723001.299000,2014/07/30,12:23:21,0.299000
121601,+274,+492857,+431379,-2919037,0,0,0,0,0,999.0,999.0,1406723001.306680,2014/07/30,12:23:21,0.306680
121602,+281,+511717,+454150,-2881252,0,0,0,0,0,999.0,999.0,1406723001.314360,2014/07/30,12:23:21,0.314360
121603,+280,+529374,+476018,-2840905,0,0,0,0,0,999.0,999.0,1406723001.322040,2014/07/30,12:23:21,0.322040
121604,+277,+548067,+497149,-2798856,0,0,0,0,0,999.0,999.0,1406723001.329720,2014/07/30,12:23:21,0.329720
121605,+277,+566476,+521189,-2755379,0,0,0,0,0,999.0,999.0,1406723001.337400,2014/07/30,12:23:21,0.337400
121606,+277,+582937,+540329,-2711248,0,0,0,0,0,999.0,999.0,1406723001.345080,2014/07/30,12:23:21,0.345080
121607,+277,+600421,+563477,-2664315,0,0,0,0,0,999.0,999.0,1406723001.352760,2014/07/30,12:23:21,0.352760
121608,+276,+616819,+583825,-2616265,0,0,0,0,0,999.0,999.0,1406723001.360440,2014/07/30,12:23:21,0.360440
121609,+273,+633227,+604318,-2567139,0,0,0,0,0,999.0,999.0,1406723001.368120,2014/07/30,12:23:21,0.368120
121610,+274,+650190,+625197,-2515699,0,0,0,0,0,999.0,999.0,1406723001.375800,2014/07/30,12:23:21,0.375800
121611,+276,+664642,+645353,-2463768,0,0,0,0,0,999.0,999.0,1406723001.383480,2014/07/30,12:23:21,0.383480
121612,+277,+681036,+664426,-2409956,0,0,0,0,0,999.0,999.0,1406723001.391160,2014/07/30,12:23:21,0.391160
121613,+276,+696806,+684949,-2353493,0,0,0,0,0,999.0,999.0,1406723001.398840,2014/07/30,12:23:21,0.398840
121614,+278,+710456,+703135,-2295710,0,0,0,0,0,999.0,999.0,1406723001.406520,2014/07/30,12:23:21,0.406520
121615,+277,+724128,+721962,-2236000,0,0,0,0,0,999.0,999.0,1406723001.414200,2014/07/30,12:23:21,0.414200
121616,+276,+738357,+740631,-2176975,0,0,0,0,0,999.0,999.0,1406723001.421880,2014/07/30,12:23:21,0.421880
121617,+279,+749406,+757332,-2117005,0,0,0,0,0,999.0,999.0,1406723001.429560,2014/07/30,12:23:21,0.429560
121618,+276,+762108,+775507,-2055264,0,0,0,0,0,999.0,999.0,1406723001.437240,2014/07/30,12:23:21,0.437240
121619,+280,+775277,+792035,-1992108,0,0,0,0,0,999.0,999.0,1406723001.444920,2014/07/30,12:23:21,0.444920
121620,+275,+786851,+807325,-1928823,0,0,0,0,0,999.0,999.0,1406723001.452600,2014/07/30,12:23:21,0.452600
121621,+272,+798070,+824784,-1862694,0,0,0,0,0,999.0,999.0,1406723001.460280,2014/07/30,12:23:21,0.460280
121622,+275,+809326,+838584,-1796326,0,0,0,0,0,999.0,999.0,1406723001.467960,2014/07/30,12:23:21,0.467960
121623,+271,+819529,+853334,-1729518,0,0,0,0,0,999.0,999.0,1406723001.475640,2014/07/30,12:23:21,0.475640
121624,+277,+828720,+868686,-1661603,0,0,0,0,0,999.0,999.0,1406723001.483320,2014/07/30,12:23:21,0.483320
121625,+274,+837535,+879843,-1591698,0,0,0,0,0,999.0,999.0,1406723001.491000,2014/07/30,12:23:21,0.491000
121626,+276,+847041,+894399,-1523354,0,0,0,0,0,999.0,999.0,1406723001.498680,2014/07/30,12:23:21,0.498680
121627,+274,+856224,+905750,-1454189,0,0,0,0,0,999.0,999.0,1406723001.506360,2014/07/30,12:23:21,0.506360
121628,+273,+864187,+916915,-1383500,0,0,0,0,0,999.0,999.0,1406723001.514040,2014/07/30,12:23:21,0.514040
121629,+278,+870100,+929299,-1310734,0,0,0,0,0,999.0,999.0,1406723001.521720,2014/07/30,12:23:21,0.521720
121630,+274,+877372,+937536,-1238143,0,0,0,0,0,999.0,999.0,1406723001.529400,2014/07/30,12:23:21,0.529400
121631,+275,+884099,+948251,-1163781,0,0,0,0,0,999.0,999.0,1406723001.537080,2014/07/30,12:23:21,0.537080
121632,+277,+890009,+957036,-1087819,0,0,0,0,0,999.0,999.0,1406723001.544760,2014/07/30,12:23:21,0.544760
121633,+276,+895684,+963938,-1012416,0,0,0,0,0,999.0,999.0,1406723001.552440,2014/07/30,12:23:21,0.552440
121634,+276,+900161,+972897,-937017,0,0,0,0,0,999.0,999.0,1406723001.560120,2014/07/30,12:23:21,0.560120
121635,+277,+905416,+978294,-863158,0,0,0,0,0,999.0,999.0,1406723001.567800,2014/07/30,12:23:21,0.567800
121636,+274,+908749,+984659,-787540,0,0,0,0,0,999.0,999.0,1406723001.575480,2014/07/30,12:23:21,0.575480
121637,+280,+911218,+990565,-711002,0,0,0,0,0,999.0,999.0,1406723001.583160,2014/07/30,12:23:21,0.583160
121638,+276,+914397,+993417,-633178,0,0,0,0,0,999.0,999.0,1406723001.590840,2014/07/30,12:23:21,0.590840
121639,+276,+917882,+998522,-559314,0,0,0,0,0,999.0,999.0,1406723001.598520,2014/07/30,12:23:21,0.598520
121640,+273,+918015,+1001006,-484317,0,0,0,0,0,999.0,999.0,1406723001.606200,2014/07/30,12:23:21,0.606200
121641,+276,+918110,+1003469,-408117,0,0,0,0,0,999.0,999.0,1406723001.613880,2014/07/30,12:23:21,0.613880
121642,+275,+917989,+1004706,-331949,0,0,0,0,0,999.0,999.0,1406723001.621560,2014/07/30,12:23:21,0.621560
121643,+274,+918074,+1005322,-257330,0,0,0,0,0,999.0,999.0,1406723001.629240,2014/07/30,12:23:21,0.629240
121644,+279,+917862,+1005348,-179763,0,0,0,0,0,999.0,999.0,1406723001.636920,2014/07/30,12:23:21,0.636920
121645,+281,+917903,+1004635,-105107,0,0,0,0,0,999.0,999.0,1406723001.644600,2014/07/30,12:23:21,0.644600
121646,+276,+916161,+1002758,-28845,0,0,0,0,0,999.0,999.0,1406723001.652280,2014/07/30,12:23:21,0.652280
121647,+275,+913277,+1001570,+44837,0,0,0,0,0,999.0,999.0,1406723001.659960,2014/07/30,12:23:21,0.659960
121648,+277,+909701,+998013,+119746,0,0,0,0,0,999.0,999.0,1406723001.667640,2014/07/30,12:23:21,0.667640
121649,+273,+907140,+994089,+198490,0,0,0,0,0,999.0,999.0,1406723001.675320,2014/07/30,12:23:21,0.675320
121650,+273,+902390,+991539,+270036,0,0,0,0,0,999.0,999.0,1406723001.683000,2014/07/30,12:23:21,0.683000
121651,+280,+897423,+984621,+344119,0,0,0,0,0,999.0,999.0,1406723001.690680,2014/07/30,12:23:21,0.690680
121652,+277,+893194,+979494,+420273,0,0,0,0,0,999.0,999.0,1406723001.698360,2014/07/30,12:23:21,0.698360
121653,+275,+886508,+973806,+485883,0,0,0,0,0,999.0,999.0,1406723001.706040,2014/07/30,12:23:21,0.706040
121654,+278,+880354,+966061,+555995,0,0,0,0,0,999.0,999.0,1406723001.713720,2014/07/30,12:23:21,0.713720
121655,+276,+873367,+959081,+632830,0,0,0,0,0,999.0,999.0,1406723001.721400,2014/07/30,12:23:21,0.721400
121656,+275,+866656,+950216,+703362,0,0,0,0,0,999.0,999.0,1406723001.729080,2014/07/30,12:23:21,0.729080
121657,+274,+860041,+940933,+773959,0,0,0,0,0,999.0,999.0,1406723001.736760,2014/07/30,12:23:21,0.736760
121658,+273,+851258,+932991,+841218,0,0,0,0,0,999.0,999.0,1406723001.744440,2014/07/30,12:23:21,0.744440
121659,+278,+842179,+921407,+909594,0,0,0,0,0,999.0,999.0,1406723001.752120,2014/07/30,12:23:21,0.752120
121660,+276,+833066,+911425,+976170,0,0,0,0,0,999.0,999.0,1406723001.759800,2014/07/30,12:23:21,0.759800
121661,+277,+823168,+900561,+1042890,0,0,0,0,0,999.0,999.0,1406723001.767480,2014/07/30,12:23:21,0.767480
121662,+275,+814092,+887630,+1113677,0,0,0,0,0,999.0,999.0,1406723001.775160,2014/07/30,12:23:21,0.775160
121663,+275,+804137,+876806,+1177454,0,0,0,0,0,999.0,999.0,1406723001.782840,2014/07/30,12:23:21,0.782840
121664,+272,+791950,+864104,+1242132,0,0,0,0,0,999.0,999.0,1406723001.790520,2014/07/30,12:23:21,0.790520
121665,+274,+779632,+848693,+1305136,0,0,0,0,0,999.0,999.0,1406723001.798200,2014/07/30,12:23:21,0.798200
121666,+279,+768911,+838239,+1366436,0,0,0,0,0,999.0,999.0,1406723001.805880,2014/07/30,12:23:21,0.805880
121667,+278,+754962,+821741,+1428917,0,0,0,0,0,999.0,999.0,1406723001.813560,2014/07/30,12:23:21,0.813560
121668,+276,+744090,+807930,+1487914,0,0,0,0,0,999.0,999.0,1406723001.821240,2014/07/30,12:23:21,0.821240
121669,+275,+730630,+793665,+1546056,0,0,0,0,0,999.0,999.0,1406723001.828920,2014/07/30,12:23:21,0.828920
121670,+277,+716926,+776784,+1602976,0,0,0,0,0,999.0,999.0,1406723001.836600,2014/07/30,12:23:21,0.836600
121671,+279,+703038,+762804,+1657279,0,0,0,0,0,999.0,999.0,1406723001.844280,2014/07/30,12:23:21,0.844280
121672,+274,+689612,+745456,+1710351,0,0,0,0,0,999.0,999.0,1406723001.851960,2014/07/30,12:23:21,0.851960
121673,+279,+671440,+728704,+1761666,0,0,0,0,0,999.0,999.0,1406723001.859640,2014/07/30,12:23:21,0.859640
121674,+276,+657406,+713925,+1812497,0,0,0,0,0,999.0,999.0,1406723001.867320,2014/07/30,12:23:21,0.867320
121675,+275,+640793,+694918,+1864276,0,0,0,0,0,999.0,999.0,1406723001.875000,2014/07/30,12:23:21,0.875000
121676,+278,+625849,+677991,+1916216,0,0,0,0,0,999.0,999.0,1406723001.882680,2014/07/30,12:23:21,0.882680
121677,+277,+607551,+661159,+1968715,0,0,0,0,0,999.0,999.0,1406723001.890360,2014/07/30,12:23:21,0.890360
121678,+277,+591302,+641463,+2020506,0,0,0,0,0,999.0,999.0,1406723001.898040,2014/07/30,12:23:21,0.898040
121679,+276,+574649,+624816,+2070202,0,0,0,0,0,999.0,999.0,1406723001.905720,2014/07/30,12:23:21,0.905720
121680,+279,+556860,+605437,+2118115,0,0,0,0,0,999.0,999.0,1406723001.913400,2014/07/30,12:23:21,0.913400
121681,+279,+538824,+586908,+2164208,0,0,0,0,0,999.0,999.0,1406723001.921080,2014/07/30,12:23:21,0.921080
121682,+278,+520620,+568906,+2208973,0,0,0,0,0,999.0,999.0,1406723001.928760,2014/07/30,12:23:21,0.928760
121683,+276,+501572,+548371,+2251499,0,0,0,0,0,999.0,999.0,1406723001.936440,2014/07/30,12:23:21,0.936440
121684,+279,+483428,+529279,+2292196,0,0,0,0,0,999.0,999.0,1406723001.944120,2014/07/30,12:23:21,0.944120
121685,+276,+465542,+510915,+2331222,0,0,0,0,0,999.0,999.0,1406723001.951800,2014/07/30,12:23:21,0.951800
121686,+277,+446391,+489925,+2366721,0,0,0,0,0,999.0,999.0,1406723001.959480,2014/07/30,12:23:21,0.959480
121687,+280,+425825,+470575,+2401388,0,0,0,0,0,999.0,999.0,1406723001.967160,2014/07/30,12:23:21,0.967160
121688,+280,+405582,+450664,+2435552,0,0,0,0,0,999.0,999.0,1406723001.974840,2014/07/30,12:23:21,0.974840
121689,+274,+384253,+429621,+2467718,0,0,0,0,0,999.0,999.0,1406723001.982520,2014/07/30,12:23:21,0.982520
121690,+273,+365036,+411182,+2498092,0,0,0,0,0,999.0,999.0,1406723001.990200,2014/07/30,12:23:21,0.990200
121691,+276,+344474,+388427,+2527694,0,0,0,0,0,999.0,999.0,1406723001.997880,2014/07/30,12:23:21,0.997880
121692,+278,+323357,+369481,+2555064,0,0,0,0,0,999.0,999.0,1406723002.005560,2014/07/30,12:23:22,0.005560
121693,+280,+302214,+348766,+2581459,0,0,0,0,0,999.0,999.0,1406723002.013240,2014/07/30,12:23:22,0.013240
121694,+275,+281669,+326352,+2607207,0,0,0,0,0,999.0,999.0,1406723002.020920,2014/07/30,12:23:22,0.020920
121695,+272,+259929,+307368,+2629506,0,0,0,0,0,999.0,999.0,1406723002.028600,2014/07/30,12:23:22,0.028600
121696,+277,+238116,+285633,+2654039,0,0,0,0,0,999.0,999.0,1406723002.036280,2014/07/30,12:23:22,0.036280
121697,+276,+217847,+264067,+2672741,0,0,0,0,0,999.0,999.0,1406723002.043960,2014/07/30,12:23:22,0.043960
121698,+277,+194114,+244114,+2691313,0,0,0,0,0,999.0,999.0,1406723002.051640,2014/07/30,12:23:22,0.051640
121699,+278,+172707,+221422,+2711316,0,0,0,0,0,999.0,999.0,1406723002.059320,2014/07/30,12:23:22,0.059320
121700,+277,+150485,+200591,+2725955,0,0,0,0,0,999.0,999.0,1406723002.067000,2014/07/30,12:23:22,0.067000
121701,+274,+129129,+181174,+2738085,0,0,0,0,0,999.0,999.0,1406723002.074680,2014/07/30,12:23:22,0.074680
121702,+276,+107715,+156189,+2752510,0,0,0,0,0,999.0,999.0,1406723002.082360,2014/07/30,12:23:22,0.082360
121703,+278,+84494,+138670,+2766061,0,0,0,0,0,999.0,999.0,1406723002.090040,2014/07/30,12:23:22,0.090040
121704,+276,+61928,+114692,+2776770,0,0,0,0,0,999.0,999.0,1406723002.097720,2014/07/30,12:23:22,0.097720
121705,+271,+40710,+93651,+2783732,0,0,0,0,0,999.0,999.0,1406723002.105400,2014/07/30,12:23:22,0.105400
121706,+278,+18741,+73560,+2788895,0,0,0,0,0,999.0,999.0,1406723002.113080,2014/07/30,12:23:22,0.113080
121707,+277,-4084,+50447,+2792906,0,0,0,0,0,999.0,999.0,1406723002.120760,2014/07/30,12:23:22,0.120760
121708,+277,-26912,+29539,+2795443,0,0,0,0,0,999.0,999.0,1406723002.128440,2014/07/30,12:23:22,0.128440
121709,+277,-50634,+9662,+2797410,0,0,0,0,0,999.0,999.0,1406723002.136120,2014/07/30,12:23:22,0.136120
121710,+275,-73204,-14834,+2797701,0,0,0,0,0,999.0,999.0,1406723002.143800,2014/07/30,12:23:22,0.143800
121711,+278,-95843,-33422,+2796377,0,0,0,0,0,999.0,999.0,1406723002.151480,2014/07/30,12:23:22,0.151480
121712,+276,-117516,-56503,+2794215,0,0,0,0,0,999.0,999.0,1406723002.159160,2014/07/30,12:23:22,0.159160
121713,+278,-139857,-77603,+2790610,0,0,0,0,0,999.0,999.0,1406723002.166840,2014/07/30,12:23:22,0.166840
121714,+275,-163165,-98093,+2786274,0,0,0,0,0,999.0,999.0,1406723002.174520,2014/07/30,12:23:22,0.174520
121715,+278,-183854,-121259,+2780404,0,0,0,0,0,999.0,999.0,1406723002.182200,2014/07/30,12:23:22,0.182200
121716,+275,-206751,-140023,+2770949,0,0,0,0,0,999.0,999.0,1406723002.189880,2014/07/30,12:23:22,0.189880
121717,+281,-228048,-161937,+2759102,0,0,0,0,0,999.0,999.0,1406723002.197560,2014/07/30,12:23:22,0.197560
121718,+275,-249340,-183988,+2744027,0,0,0,0,0,999.0,999.0,1406723002.205240,2014/07/30,12:23:22,0.205240
121719,+278,-271180,-203682,+2731358,0,0,0,0,0,999.0,999.0,1406723002.212920,2014/07/30,12:23:22,0.212920
121720,+279,-294206,-224606,+2718838,0,0,0,0,0,999.0,999.0,1406723002.220600,2014/07/30,12:23:22,0.220600
121721,+273,-315442,-245489,+2700948,0,0,0,0,0,999.0,999.0,1406723002.228280,2014/07/30,12:23:22,0.228280
121722,+277,-336472,-266582,+2680769,0,0,0,0,0,999.0,999.0,1406723002.235960,2014/07/30,12:23:22,0.235960
121723,+281,-356419,-286232,+2663440,0,0,0,0,0,999.0,999.0,1406723002.243640,2014/07/30,12:23:22,0.243640
121724,+276,-377992,-306981,+2641891,0,0,0,0,0,999.0,999.0,1406723002.251320,2014/07/30,12:23:22,0.251320
121725,+278,-398894,-326756,+2618327,0,0,0,0,0,999.0,999.0,1406723002.259000,2014/07/30,12:23:22,0.259000
121726,+277,-418034,-347303,+2595163,0,0,0,0,0,999.0,999.0,1406723002.266680,2014/07/30,12:23:22,0.266680
121727,+276,-438569,-366200,+2568553,0,0,0,0,0,999.0,999.0,1406723002.274360,2014/07/30,12:23:22,0.274360
121728,+278,-457380,-385730,+2543214,0,0,0,0,0,999.0,999.0,1406723002.282040,2014/07/30,12:23:22,0.282040
121729,+272,-476037,-406985,+2514326,0,0,0,0,0,999.0,999.0,1406723002.289720,2014/07/30,12:23:22,0.289720
