Pt#,SM-3 Z,FuncGen,Current,Laser,D0,D1,D2,D3,PwrH,DegC,DegF,Seconds,Date(YMD),Time(HMS),FracSec
96000,+275,-502410,+24046,-4559378,0,0,0,0,0,999.0,999.0,1406722804.691000,2014/07/30,12:20:04,0.691000
96001,+274,-490900,+36377,-4555749,0,0,0,0,0,999.0,999.0,1406722804.698680,2014/07/30,12:20:04,0.698680
96002,+276,-477815,+49960,-4553040,0,0,0,0,0,999.0,999.0,1406722804.706360,2014/07/30,12:20:04,0.706360
96003,+276,-467139,+63312,-4549681,0,0,0,0,0,999.0,999.0,1406722804.714040,2014/07/30,12:20:04,0.714040
96004,+276,-455241,+75771,-4542450,0,0,0,0,0,999.0,999.0,1406722804.721720,2014/07/30,12:20:04,0.721720
96005,+279,-444406,+90245,-4537691,0,0,0,0,0,999.0,999.0,1406722804.729400,2014/07/30,12:20:04,0.729400
96006,+277,-432911,+101881,-4530630,0,0,0,0,0,999.0,999.0,1406722804.737080,2014/07/30,12:20:04,0.737080
96007,+275,-419474,+115788,-4521595,0,0,0,0,0,999.0,999.0,1406722804.744760,2014/07/30,12:20:04,0.744760
96008,+273,-407713,+129439,-4512636,0,0,0,0,0,999.0,999.0,1406722804.752440,2014/07/30,12:20:04,0.752440
96009,+273,-397096,+141903,-4499271,0,0,0,0,0,999.0,999.0,1406722804.760120,2014/07/30,12:20:04,0.760120
96010,+275,-384266,+155242,-4486998,0,0,0,0,0,999.0,999.0,1406722804.767800,2014/07/30,12:20:04,0.767800
96011,+276,-372000,+168449,-4475691,0,0,0,0,0,999.0,999.0,1406722804.775480,2014/07/30,12:20:04,0.775480
96012,+276,-358156,+180748,-4459083,0,0,0,0,0,999.0,999.0,1406722804.783160,2014/07/30,12:20:04,0.783160
96013,+275,-346845,+196039,-4444201,0,0,0,0,0,999.0,999.0,1406722804.790840,2014/07/30,12:20:04,0.790840
96014,+281,-334258,+206406,-4427503,0,0,0,0,0,999.0,999.0,1406722804.798520,2014/07/30,12:20:04,0.798520
96015,+276,-321672,+221385,-4410212,0,0,0,0,0,999.0,999.0,1406722804.806200,2014/07/30,12:20:04,0.806200
96016,+276,-309243,+233507,-4391808,0,0,0,0,0,999.0,999.0,1406722804.813880,2014/07/30,12:20:04,0.813880
96017,+276,-295860,+246306,-4369742,0,0,0,0,0,999.0,999.0,1406722804.821560,2014/07/30,12:20:04,0.821560
96018,+278,-283796,+259659,-4350476,0,0,0,0,0,999.0,999.0,1406722804.829240,2014/07/30,12:20:04,0.829240
96019,+275,-268760,+272123,-4325832,0,0,0,0,0,999.0,999.0,1406722804.836920,2014/07/30,12:20:04,0.836920
96020,+279,-256909,+285209,-4301581,0,0,0,0,0,999.0,999.0,1406722804.844600,2014/07/30,12:20:04,0.844600
96021,+276,-242249,+297961,-4276411,0,0,0,0,0,999.0,999.0,1406722804.852280,2014/07/30,12:20:04,0.852280
96022,+277,-230283,+309952,-4249663,0,0,0,0,0,999.0,999.0,1406722804.859960,2014/07/30,12:20:04,0.859960
96023,+275,-216776,+323632,-4221479,0,0,0,0,0,999.0,999.0,1406722804.867640,2014/07/30,12:20:04,0.867640
96024,+272,-204866,+336118,-4192984,0,0,0,0,0,999.0,999.0,1406722804.875320,2014/07/30,12:20:04,0.875320
96025,+277,-190707,+347368,-4161518,0,0,0,0,0,999.0,999.0,1406722804.883000,2014/07/30,12:20:04,0.883000
96026,+277,-177579,+361502,-4129608,0,0,0,0,0,999.0,999.0,1406722804.890680,2014/07/30,12:20:04,0.890680
96027,+279,-164973,+372229,-4095515,0,0,0,0,0,999.0,999.0,1406722804.898360,2014/07/30,12:20:04,0.898360
96028,+277,-152187,+385363,-4059641,0,0,0,0,0,999.0,999.0,1406722804.906040,2014/07/30,12:20:04,0.906040
96029,+276,-137609,+397216,-4023514,0,0,0,0,0,999.0,999.0,1406722804.913720,2014/07/30,12:20:04,0.913720
96030,+278,-124876,+408791,-3986056,0,0,0,0,0,999.0,999.0,1406722804.921400,2014/07/30,12:20:04,0.921400
96031,+276,-110539,+421555,-3949031,0,0,0,0,0,999.0,999.0,1406722804.929080,2014/07/30,12:20:04,0.929080
96032,+276,-98438,+433253,-3911921,0,0,0,0,0,999.0,999.0,1406722804.936760,2014/07/30,12:20:04,0.936760
96033,+280,-84444,+443515,-3872191,0,0,0,0,0,999.0,999.0,1406722804.944440,2014/07/30,12:20:04,0.944440
96034,+276,-70823,+457055,-3834001,0,0,0,0,0,999.0,999.0,1406722804.952120,2014/07/30,12:20:04,0.952120
96035,+277,-56731,+467004,-3792489,0,0,0,0,0,999.0,999.0,1406722804.959800,2014/07/30,12:20:04,0.959800
96036,+275,-44315,+478935,-3750420,0,0,0,0,0,999.0,999.0,1406722804.967480,2014/07/30,12:20:04,0.967480
96037,+277,-29680,+490014,-3707468,0,0,0,0,0,999.0,999.0,1406722804.975160,2014/07/30,12:20:04,0.975160
96038,+280,-14423,+500404,-3663133,0,0,0,0,0,999.0,999.0,1406722804.982840,2014/07/30,12:20:04,0.982840
96039,+280,-406,+512185,-3618571,0,0,0,0,0,999.0,999.0,1406722804.990520,2014/07/30,12:20:04,0.990520
96040,+273,+11685,+523084,-3573745,0,0,0,0,0,999.0,999.0,1406722804.998200,2014/07/30,12:20:04,0.998200
96041,+278,+25582,+532441,-3527404,0,0,0,0,0,999.0,999.0,1406722805.005880,2014/07/30,12:20:05,0.005880
96042,+276,+37636,+544670,-3480185,0,0,0,0,0,999.0,999.0,1406722805.013560,2014/07/30,12:20:05,0.013560
96043,+277,+51986,+553603,-3432292,0,0,0,0,0,999.0,999.0,1406722805.021240,2014/07/30,12:20:05,0.021240
96044,+280,+64178,+563716,-3383385,0,0,0,0,0,999.0,999.0,1406722805.028920,2014/07/30,12:20:05,0.028920
96045,+276,+78543,+574552,-3333376,0,0,0,0,0,999.0,999.0,1406722805.036600,2014/07/30,12:20:05,0.036600
96046,+273,+90455,+582765,-3283438,0,0,0,0,0,999.0,999.0,1406722805.044280,2014/07/30,12:20:05,0.044280
96047,+273,+106172,+594092,-3233892,0,0,0,0,0,999.0,999.0,1406722805.051960,2014/07/30,12:20:05,0.051960
96048,+278,+117694,+601835,-3182370,0,0,0,0,0,999.0,999.0,1406722805.059640,2014/07/30,12:20:05,0.059640
96049,+277,+131284,+611377,-3131127,0,0,0,0,0,999.0,999.0,1406722805.067320,2014/07/30,12:20:05,0.067320
96050,+277,+143682,+620468,-3078942,0,0,0,0,0,999.0,999.0,1406722805.075000,2014/07/30,12:20:05,0.075000
96051,+277,+156849,+629800,-3025421,0,0,0,0,0,999.0,999.0,1406722805.082680,2014/07/30,12:20:05,0.082680
96052,+271,+169953,+636542,-2972199,0,0,0,0,0,999.0,999.0,1406722805.090360,2014/07/30,12:20:05,0.090360
96053,+279,+183690,+647146,-2917534,0,0,0,0,0,999.0,999.0,1406722805.098040,2014/07/30,12:20:05,0.098040
96054,+276,+196046,+653102,-2861107,0,0,0,0,0,999.0,999.0,1406722805.105720,2014/07/30,12:20:05,0.105720
96055,+275,+210299,+662678,-2803866,0,0,0,0,0,999.0,999.0,1406722805.113400,2014/07/30,12:20:05,0.113400
96056,+277,+223890,+669546,-2746521,0,0,0,0,0,999.0,999.0,1406722805.121080,2014/07/30,12:20:05,0.121080
