Pt#,SM-3 Z,FuncGen,Current,Laser,D0,D1,D2,D3,PwrH,DegC,DegF,Seconds,Date(YMD),Time(HMS),FracSec
256000,+275,+1655190,-72538,-408525,0,0,0,0,0,999.0,999.0,1406724033.491000,2014/07/30,12:40:33,0.491000
256001,+277,+1783917,-10365,-414403,0,0,0,0,0,999.0,999.0,1406724033.498680,2014/07/30,12:40:33,0.498680
256002,+277,+1805755,+50356,-414603,0,0,0,0,0,999.0,999.0,1406724033.506360,2014/07/30,12:40:33,0.506360
256003,+277,+1719404,+107813,-408351,0,0,0,0,0,999.0,999.0,1406724033.514040,2014/07/30,12:40:33,0.514040
256004,+275,+1533530,+161808,-398369,0,0,0,0,0,999.0,999.0,1406724033.521720,2014/07/30,12:40:33,0.521720
256005,+274,+1257965,+204130,-386566,0,0,0,0,0,999.0,999.0,1406724033.529400,2014/07/30,12:40:33,0.529400
256006,+278,+907707,+233971,-371886,0,0,0,0,0,999.0,999.0,1406724033.537080,2014/07/30,12:40:33,0.537080
256007,+279,+503307,+254429,-350232,0,0,0,0,0,999.0,999.0,1406724033.544760,2014/07/30,12:40:33,0.544760
256008,+276,+69531,+254648,-333413,0,0,0,0,0,999.0,999.0,1406724033.552440,2014/07/30,12:40:33,0.552440
256009,+274,-373337,+245070,-317707,0,0,0,0,0,999.0,999.0,1406724033.560120,2014/07/30,12:40:33,0.560120
256010,+274,-793878,+217583,-296478,0,0,0,0,0,999.0,999.0,1406724033.567800,2014/07/30,12:40:33,0.567800
256011,+277,-1170169,+179842,-283155,0,0,0,0,0,999.0,999.0,1406724033.575480,2014/07/30,12:40:33,0.575480
256012,+278,-1480543,+130541,-272405,0,0,0,0,0,999.0,999.0,1406724033.583160,2014/07/30,12:40:33,0.583160
256013,+277,-1704443,+73464,-260312,0,0,0,0,0,999.0,999.0,1406724033.590840,2014/07/30,12:40:33,0.590840
256014,+276,-1830887,+12582,-253239,0,0,0,0,0,999.0,999.0,1406724033.598520,2014/07/30,12:40:33,0.598520
256015,+277,-1851259,-48454,-253412,0,0,0,0,0,999.0,999.0,1406724033.606200,2014/07/30,12:40:33,0.606200
256016,+276,-1774508,-107748,-259686,0,0,0,0,0,999.0,999.0,1406724033.613880,2014/07/30,12:40:33,0.613880
256017,+276,-1593152,-159909,-271702,0,0,0,0,0,999.0,999.0,1406724033.621560,2014/07/30,12:40:33,0.621560
256018,+275,-1319187,-202895,-282789,0,0,0,0,0,999.0,999.0,1406724033.629240,2014/07/30,12:40:33,0.629240
256019,+276,-969493,-234922,-294926,0,0,0,0,0,999.0,999.0,1406724033.636920,2014/07/30,12:40:33,0.636920
256020,+277,-566909,-252138,-316550,0,0,0,0,0,999.0,999.0,1406724033.644600,2014/07/30,12:40:33,0.644600
256021,+272,-130397,-254849,-332574,0,0,0,0,0,999.0,999.0,1406724033.652280,2014/07/30,12:40:33,0.652280
256022,+274,+310063,-244053,-348519,0,0,0,0,0,999.0,999.0,1406724033.659960,2014/07/30,12:40:33,0.659960
256023,+278,+731463,-217138,-370808,0,0,0,0,0,999.0,999.0,1406724033.667640,2014/07/30,12:40:33,0.667640
